benchmark,cluster,ddrfreq,cpufreq,cpu_cycles,inst_retired,l1i_cache_refill,l1d_cache_refill,l2d_cache_refill,l3d_cache_refill,ll_cache_miss_rd,time_run,time_enabled
random_copy_19_9,1,1320000000,1800000,9098740000.0,15105000000.0,57,596503000.0,852.0,628.0,628.0,4990690000.0,4990690000.0
random_copy_19_9,1,1320000000,2016000,9981970000.0,21132500000.0,132,834563000.0,1378490.0,1005.0,1005.0,4981370000.0,4981370000.0
random_copy_19_9,1,1320000000,2208000,11085900000.0,19487400000.0,55,769598000.0,1174.0,622.0,622.0,4979900000.0,4979900000.0
random_copy_19_9,1,1320000000,2352000,11558200000.0,21915900000.0,133,865286000.0,1334.0,525.0,525.0,4980110000.0,4980110000.0
random_copy_19_9,1,1968000000,408000,1964140000.0,3486940000.0,52,137707000.0,952.0,448.0,448.0,4976550000.0,4976550000.0
random_copy_19_9,1,1968000000,600000,2949520000.0,6015820000.0,111,237553000.0,754.0,501.0,501.0,4976910000.0,4976910000.0
random_copy_19_9,1,1968000000,816000,3851490000.0,7171510000.0,39,283219000.0,9645.0,741.0,741.0,4981230000.0,4981230000.0
random_copy_19_9,1,1968000000,1008000,4795160000.0,9010240000.0,37,355790000.0,672.0,456.0,456.0,4981350000.0,4981350000.0
random_copy_19_9,1,1968000000,1200000,5731040000.0,10854800000.0,38,428681000.0,871.0,501.0,501.0,4990640000.0,4990640000.0
random_copy_19_9,1,1968000000,1416000,6922330000.0,12117500000.0,114,478518000.0,670388.0,809.0,809.0,4976830000.0,4976830000.0
random_copy_19_9,1,1968000000,1608000,8014230000.0,14987200000.0,31,591584000.0,900.0,595.0,595.0,4976130000.0,4976130000.0
random_copy_19_9,1,1968000000,1800000,9091610000.0,16920100000.0,31,667612000.0,2950.0,894.0,894.0,4987870000.0,4987870000.0
random_copy_19_9,1,1968000000,2016000,9993310000.0,17336000000.0,29,684636000.0,928.0,645.0,645.0,4986320000.0,4986320000.0
random_copy_19_9,1,1968000000,2208000,11089700000.0,20877400000.0,34,824492000.0,8862.0,696.0,696.0,4982060000.0,4982060000.0
random_copy_19_9,1,1968000000,2352000,11563600000.0,24453100000.0,30,965689000.0,1215.0,494.0,486.0,4983890000.0,4983890000.0
random_copy_19_9,1,2400000000,408000,1963860000.0,4197580000.0,59,165771000.0,1454.0,623.0,623.0,4976100000.0,4976100000.0
random_copy_19_9,1,2400000000,600000,2955550000.0,6282300000.0,64,248044000.0,1281.0,697.0,697.0,4987580000.0,4987580000.0
random_copy_19_9,1,2400000000,816000,3849990000.0,7238450000.0,55,285862000.0,487066.0,690.0,690.0,4978410000.0,4978410000.0
random_copy_19_9,1,2400000000,1008000,4797720000.0,8983880000.0,63,354744000.0,492935.0,564.0,564.0,4984800000.0,4984800000.0
random_copy_19_9,1,2400000000,1200000,5724500000.0,10841900000.0,63,428590000.0,1352.0,833.0,833.0,4985250000.0,4985250000.0
random_copy_19_9,1,2400000000,1416000,6933360000.0,11634200000.0,57,459461000.0,6847.0,535.0,535.0,4984950000.0,4984950000.0
random_copy_19_9,1,2400000000,1608000,8024800000.0,15375600000.0,58,606915000.0,1634.0,449.0,449.0,4983010000.0,4983010000.0
random_copy_19_9,1,2400000000,1800000,9088470000.0,17168800000.0,60,678033000.0,791.0,682.0,682.0,4986780000.0,4986780000.0
random_copy_19_9,1,2400000000,2016000,9995150000.0,18754700000.0,57,740442000.0,10912.0,412.0,412.0,4989080000.0,4989080000.0
random_copy_19_9,1,2400000000,2208000,11108400000.0,18487100000.0,59,730099000.0,1334.0,389.0,389.0,4991450000.0,4991450000.0
random_copy_19_9,1,2400000000,2352000,11557000000.0,19149300000.0,58,756206000.0,4262.0,646.0,646.0,4981040000.0,4981040000.0
random_copy_10_5,0,534000000,408000,976607000.0,1061290000.0,1553,15031.0,12949.0,167.0,167.0,2498070000.0,2498070000.0
random_copy_10_5,0,534000000,600000,1468430000.0,1595840000.0,1403,14419.0,12983.0,198.0,198.0,2494060000.0,2494060000.0
random_copy_10_5,0,534000000,816000,1970720000.0,2141670000.0,1719,14529.0,12694.0,1296.0,1296.0,2497730000.0,2497730000.0
random_copy_10_5,0,534000000,1008000,2456850000.0,2670230000.0,1416,14862.0,12753.0,271.0,271.0,2498250000.0,2498250000.0
random_copy_10_5,0,534000000,1200000,3019720000.0,3282020000.0,1550,14807.0,12435.0,264.0,264.0,2496280000.0,2496280000.0
random_copy_10_5,0,534000000,1416000,3487150000.0,3790090000.0,1388,14046.0,12534.0,218.0,218.0,2497210000.0,2497210000.0
random_copy_10_5,0,534000000,1608000,4008790000.0,4357100000.0,1393,13234.0,13110.0,186.0,186.0,2494290000.0,2494290000.0
random_copy_10_5,0,534000000,1800000,4497520000.0,4888310000.0,1383,15024.0,13097.0,192.0,192.0,2492460000.0,2492460000.0
random_copy_10_5,0,1320000000,408000,974933000.0,1059430000.0,1361,14466.0,12881.0,121.0,121.0,2493350000.0,2493350000.0
random_copy_10_5,0,1320000000,600000,1470370000.0,1597910000.0,1698,15119.0,12705.0,300.0,300.0,2496960000.0,2496960000.0
random_copy_10_5,0,1320000000,816000,1972140000.0,2143340000.0,1381,14220.0,12609.0,182.0,182.0,2497900000.0,2497900000.0
random_copy_10_5,0,1320000000,1008000,2461770000.0,2675530000.0,1922,13764.0,12582.0,138.0,138.0,2503290000.0,2503290000.0
random_copy_10_5,0,1320000000,1200000,3014260000.0,3276110000.0,1390,15455.0,12886.0,143.0,143.0,2491300000.0,2491300000.0
random_copy_10_5,0,1320000000,1416000,3499140000.0,3803120000.0,2059,13577.0,12894.0,255.0,255.0,2505760000.0,2505760000.0
random_copy_10_5,0,1320000000,1608000,4020680000.0,4370010000.0,1356,14750.0,13085.0,149.0,149.0,2502250000.0,2502250000.0
random_copy_10_5,0,1320000000,1800000,4511370000.0,4903390000.0,1416,14432.0,12754.0,162.0,162.0,2500770000.0,2500770000.0
random_copy_10_5,0,1968000000,408000,974954000.0,1059450000.0,1603,14977.0,12811.0,222.0,222.0,2493560000.0,2493560000.0
random_copy_10_5,0,1968000000,600000,1468900000.0,1596380000.0,1400,13929.0,12727.0,178.0,178.0,2494400000.0,2494400000.0
random_copy_10_5,0,1968000000,816000,1976550000.0,2148180000.0,1431,14153.0,13099.0,193.0,193.0,2503800000.0,2503800000.0
random_copy_10_5,0,1968000000,1008000,2453230000.0,2666290000.0,1393,14754.0,12727.0,217.0,217.0,2494520000.0,2494520000.0
random_copy_10_5,0,1968000000,1200000,3020420000.0,3282830000.0,1377,13224.0,11320.0,124.0,124.0,2496600000.0,2496600000.0
random_copy_10_5,0,1968000000,1416000,3483870000.0,3786570000.0,1388,13270.0,11377.0,276.0,276.0,2494890000.0,2494890000.0
random_copy_10_5,0,1968000000,1608000,4010380000.0,4358820000.0,1406,14543.0,11720.0,177.0,177.0,2495840000.0,2495840000.0
random_copy_10_5,0,1968000000,1800000,4501720000.0,4892880000.0,1413,13622.0,11814.0,330.0,330.0,2495470000.0,2495470000.0
random_copy_10_5,0,2400000000,408000,972478000.0,1056790000.0,1400,14674.0,12426.0,179.0,179.0,2487080000.0,2487080000.0
random_copy_10_5,0,2400000000,600000,1468730000.0,1596210000.0,1396,14263.0,11701.0,121.0,121.0,2493940000.0,2493940000.0
random_copy_10_5,0,2400000000,816000,1968160000.0,2139040000.0,1361,13087.0,11526.0,242.0,242.0,2492950000.0,2492950000.0
random_copy_10_5,0,2400000000,1008000,2461500000.0,2675300000.0,1401,13357.0,11077.0,133.0,133.0,2503170000.0,2503170000.0
random_copy_10_5,0,2400000000,1200000,3022460000.0,3285010000.0,1404,14793.0,12077.0,239.0,239.0,2498280000.0,2498280000.0
random_copy_10_5,0,2400000000,1416000,3478270000.0,3780480000.0,1389,13389.0,11251.0,93.0,93.0,2490920000.0,2490920000.0
random_copy_10_5,0,2400000000,1608000,4015530000.0,4364480000.0,1415,13565.0,11816.0,97.0,97.0,2498730000.0,2498730000.0
random_copy_10_5,0,2400000000,1800000,4510120000.0,4902070000.0,1455,13574.0,12965.0,116.0,116.0,2499780000.0,2499780000.0
random_copy_10_5,1,534000000,408000,1975610000.0,3792660000.0,23,97.0,0.0,11.0,11.0,5003160000.0,5003160000.0
random_copy_10_5,1,534000000,600000,2965080000.0,5635520000.0,27,134.0,2.0,30.0,30.0,5001120000.0,5001120000.0
random_copy_10_5,1,534000000,816000,3870250000.0,7352270000.0,24,125.0,1.0,15.0,15.0,5001660000.0,5001660000.0
random_copy_10_5,1,534000000,1008000,4817240000.0,9153240000.0,26,103.0,6.0,55.0,55.0,5002940000.0,5002940000.0
random_copy_10_5,1,534000000,1200000,5746270000.0,10986100000.0,25,138.0,14.0,113.0,113.0,5001100000.0,5001100000.0
random_copy_10_5,1,534000000,1416000,6960600000.0,13446200000.0,24,101.0,4.0,42.0,42.0,5001890000.0,5001890000.0
random_copy_10_5,1,534000000,1608000,8058410000.0,15314000000.0,24,1579.0,12.0,166.0,166.0,5001370000.0,5001370000.0
random_copy_10_5,1,534000000,1800000,9123780000.0,17648800000.0,25,239.0,8.0,127.0,117.0,5001990000.0,5001990000.0
random_copy_10_5,1,534000000,2016000,10032300000.0,19475900000.0,23,213.0,6.0,82.0,82.0,5001990000.0,5001990000.0
random_copy_10_5,1,534000000,2208000,11145500000.0,21176600000.0,23,162.0,13.0,87.0,87.0,5001960000.0,5001960000.0
random_copy_10_5,1,534000000,2352000,11621200000.0,22087700000.0,23,190.0,9.0,90.0,88.0,5001840000.0,5001840000.0
random_copy_10_5,1,1320000000,408000,1974540000.0,3882620000.0,33,309.0,3.0,14.0,14.0,5002050000.0,5002050000.0
random_copy_10_5,1,1320000000,600000,2951610000.0,5656880000.0,27,217.0,2.0,9.0,7.0,4979760000.0,4979760000.0
random_copy_10_5,1,1320000000,816000,3840130000.0,7608370000.0,36,187.0,2.0,13.0,13.0,4963880000.0,4963880000.0
random_copy_10_5,1,1320000000,1008000,4793960000.0,9109110000.0,40,227.0,2.0,10.0,10.0,4979060000.0,4979060000.0
random_copy_10_5,1,1320000000,1200000,5708290000.0,10847800000.0,39,285.0,0.0,11.0,11.0,4968780000.0,4968780000.0
random_copy_10_5,1,1320000000,1416000,6940050000.0,13187100000.0,40,329.0,6.0,48.0,48.0,4987970000.0,4987970000.0
random_copy_10_5,1,1320000000,1608000,8039940000.0,15276900000.0,39,137.0,6.0,23.0,23.0,4990690000.0,4990690000.0
random_copy_10_5,1,1320000000,1800000,9099560000.0,17290600000.0,41,334.0,10.0,51.0,51.0,4989440000.0,4989440000.0
random_copy_10_5,1,1320000000,2016000,9984320000.0,18972800000.0,46,173.0,6.0,51.0,51.0,4978220000.0,4978220000.0
random_copy_10_5,1,1320000000,2208000,11097400000.0,21087000000.0,40,154.0,6.0,19.0,19.0,4980860000.0,4980860000.0
random_copy_10_5,1,1320000000,2352000,11590200000.0,22577800000.0,45,510.0,9.0,36.0,36.0,4988820000.0,4988820000.0
random_copy_10_5,1,1968000000,408000,1967330000.0,3738040000.0,35,159.0,5.0,32.0,32.0,4983670000.0,4983670000.0
random_copy_10_5,1,1968000000,600000,2955360000.0,5720540000.0,43,251.0,1.0,21.0,21.0,4986360000.0,4986360000.0
random_copy_10_5,1,1968000000,816000,3858190000.0,7875290000.0,40,219.0,5.0,27.0,27.0,4987690000.0,4987690000.0
random_copy_10_5,1,1968000000,1008000,4789430000.0,9102480000.0,33,179.0,2.0,12.0,12.0,4974470000.0,4974470000.0
random_copy_10_5,1,1968000000,1200000,5729890000.0,10888100000.0,46,206.0,9.0,43.0,43.0,4988050000.0,4988050000.0
random_copy_10_5,1,1968000000,1416000,6921480000.0,13151500000.0,44,151.0,7.0,79.0,79.0,4974220000.0,4974220000.0
random_copy_10_5,1,1968000000,1608000,8032200000.0,15263400000.0,42,294.0,1.0,32.0,32.0,4985380000.0,4985380000.0
random_copy_10_5,1,1968000000,1800000,9095370000.0,17280800000.0,49,463.0,5.0,39.0,39.0,4986540000.0,4986540000.0
random_copy_10_5,1,1968000000,2016000,9996350000.0,18999900000.0,35,270.0,6.0,37.0,37.0,4984790000.0,4984790000.0
random_copy_10_5,1,1968000000,2208000,11110000000.0,21116700000.0,43,405.0,6.0,18.0,18.0,4986970000.0,4986970000.0
random_copy_10_5,1,1968000000,2352000,11590900000.0,22026300000.0,40,215.0,5.0,27.0,27.0,4989900000.0,4989900000.0
random_copy_10_5,1,2400000000,408000,1964440000.0,3732830000.0,39,148.0,4.0,20.0,20.0,4976410000.0,4976410000.0
random_copy_10_5,1,2400000000,600000,2952360000.0,5720660000.0,40,318.0,2.0,16.0,16.0,4981160000.0,4981160000.0
random_copy_10_5,1,2400000000,816000,3852130000.0,7513350000.0,69,229.0,9.0,34.0,34.0,4978740000.0,4978740000.0
random_copy_10_5,1,2400000000,1008000,4795820000.0,9110410000.0,34,291.0,6.0,18.0,18.0,4980970000.0,4980970000.0
random_copy_10_5,1,2400000000,1200000,5728090000.0,10884100000.0,121,191.0,7.0,22.0,22.0,4986010000.0,4986010000.0
random_copy_10_5,1,2400000000,1416000,6944630000.0,13192500000.0,45,157.0,11.0,53.0,53.0,4989880000.0,4989880000.0
random_copy_10_5,1,2400000000,1608000,8038660000.0,15743300000.0,115,456.0,3.0,20.0,20.0,4988760000.0,4988760000.0
random_copy_10_5,1,2400000000,1800000,9096570000.0,17611600000.0,37,329.0,13.0,47.0,47.0,4988350000.0,4988350000.0
random_copy_10_5,1,2400000000,2016000,10003500000.0,19021900000.0,50,326.0,13.0,47.0,47.0,4989810000.0,4989810000.0
random_copy_10_5,1,2400000000,2208000,11114600000.0,21122000000.0,46,276.0,11.0,29.0,29.0,4989990000.0,4989990000.0
random_copy_10_5,1,2400000000,2352000,11579900000.0,22004000000.0,40,141.0,3.0,26.0,26.0,4986650000.0,4986650000.0
random_copy_14_5,0,534000000,408000,1960050000.0,2014260000.0,581,48954700.0,42195.0,269.0,269.0,4995030000.0,4995030000.0
random_copy_14_5,0,534000000,600000,2936880000.0,3008140000.0,573,73252200.0,1327420.0,122.0,122.0,4975770000.0,4975770000.0
random_copy_14_5,0,534000000,816000,3942810000.0,4046310000.0,406,98518100.0,1295540.0,53.0,53.0,4984090000.0,4984090000.0
random_copy_14_5,0,534000000,1008000,4902960000.0,5037680000.0,589,122183000.0,47932.0,46.0,46.0,4978870000.0,4978870000.0
random_copy_14_5,0,534000000,1200000,6031830000.0,6199340000.0,412,150142000.0,34975.0,32.0,32.0,4980240000.0,4980240000.0
random_copy_14_5,0,534000000,1416000,6971760000.0,7173060000.0,499,175306000.0,30520.0,51.0,51.0,4989400000.0,4989400000.0
random_copy_14_5,0,534000000,1608000,8002390000.0,8232280000.0,499,201501000.0,68866.0,42.0,42.0,4978120000.0,4978120000.0
random_copy_14_5,0,534000000,1800000,8998300000.0,9255710000.0,468,226264000.0,41460.0,56.0,56.0,4986540000.0,4986540000.0
random_copy_14_5,0,1320000000,408000,1952850000.0,2009290000.0,417,48862800.0,25903.0,55.0,55.0,4973270000.0,4973270000.0
random_copy_14_5,0,1320000000,600000,2943920000.0,3028660000.0,492,73659000.0,35567.0,103.0,103.0,4986160000.0,4986160000.0
random_copy_14_5,0,1320000000,816000,3944590000.0,4054030000.0,445,98419100.0,887350.0,220.0,220.0,4986890000.0,4986890000.0
random_copy_14_5,0,1320000000,1008000,4908770000.0,5043980000.0,553,123009000.0,873727.0,261.0,261.0,4984260000.0,4984260000.0
random_copy_14_5,0,1320000000,1200000,6031460000.0,6182380000.0,532,149661000.0,2278460.0,156.0,156.0,4979580000.0,4979580000.0
random_copy_14_5,0,1320000000,1416000,6968900000.0,7171250000.0,513,174608000.0,26982.0,252.0,252.0,4987620000.0,4987620000.0
random_copy_14_5,0,1320000000,1608000,8001740000.0,8222580000.0,492,199556000.0,32868.0,100.0,100.0,4978340000.0,4978340000.0
random_copy_14_5,0,1320000000,1800000,8999520000.0,9227320000.0,612,226014000.0,3691910.0,254.0,254.0,4987630000.0,4987630000.0
random_copy_14_5,0,1968000000,408000,1954780000.0,2010060000.0,400,49255300.0,50641.0,240.0,240.0,4980740000.0,4980740000.0
random_copy_14_5,0,1968000000,600000,2940350000.0,3022160000.0,441,73481600.0,62026.0,192.0,192.0,4980490000.0,4980490000.0
random_copy_14_5,0,1968000000,816000,3938590000.0,4035930000.0,474,98094700.0,2108580.0,291.0,291.0,4980430000.0,4980430000.0
random_copy_14_5,0,1968000000,1008000,4914270000.0,5014040000.0,482,122265000.0,4981990.0,226.0,226.0,4989970000.0,4989970000.0
random_copy_14_5,0,1968000000,1200000,6030980000.0,6204520000.0,548,151385000.0,52744.0,108.0,108.0,4980400000.0,4980400000.0
random_copy_14_5,0,1968000000,1416000,6962170000.0,7156610000.0,514,173977000.0,57882.0,77.0,77.0,4982790000.0,4982790000.0
random_copy_14_5,0,1968000000,1608000,8015550000.0,8245080000.0,520,201646000.0,1061810.0,214.0,214.0,4986400000.0,4986400000.0
random_copy_14_5,0,1968000000,1800000,8981990000.0,9232210000.0,455,224669000.0,67773.0,148.0,148.0,4979250000.0,4979250000.0
random_copy_14_5,0,2400000000,408000,1955530000.0,2008230000.0,428,48962000.0,629670.0,313.0,313.0,4982840000.0,4982840000.0
random_copy_14_5,0,2400000000,600000,2939760000.0,2994100000.0,525,73213500.0,3539120.0,164.0,164.0,4980140000.0,4980140000.0
random_copy_14_5,0,2400000000,816000,3938240000.0,4050980000.0,424,98658100.0,21636.0,123.0,123.0,4980120000.0,4980120000.0
random_copy_14_5,0,2400000000,1008000,4903720000.0,5043320000.0,489,123226000.0,914421.0,149.0,149.0,4979300000.0,4979300000.0
random_copy_14_5,0,2400000000,1200000,6031210000.0,6203400000.0,496,151274000.0,732846.0,262.0,262.0,4979520000.0,4979520000.0
random_copy_14_5,0,2400000000,1416000,6987300000.0,7151930000.0,453,174669000.0,4068700.0,211.0,211.0,5000120000.0,5000120000.0
random_copy_14_5,0,2400000000,1608000,8007460000.0,8239030000.0,512,201263000.0,55781.0,118.0,118.0,4982530000.0,4982530000.0
random_copy_14_5,0,2400000000,1800000,9019940000.0,9270320000.0,519,225667000.0,32230.0,119.0,119.0,5000010000.0,5000010000.0
random_copy_14_5,1,534000000,408000,1965280000.0,3917750000.0,112,1428010.0,24.0,79.0,79.0,4979170000.0,4979170000.0
random_copy_14_5,1,534000000,600000,2942190000.0,5581450000.0,36,3123330.0,8.0,102.0,102.0,4964580000.0,4964580000.0
random_copy_14_5,1,534000000,816000,3848310000.0,7306800000.0,42,3327420.0,24.0,113.0,113.0,4975550000.0,4975550000.0
random_copy_14_5,1,534000000,1008000,4812840000.0,9173350000.0,112,6249070.0,19.0,141.0,141.0,4999990000.0,4999990000.0
random_copy_14_5,1,534000000,1200000,5720940000.0,11483700000.0,109,3154980.0,28.0,101.0,101.0,4980570000.0,4980570000.0
random_copy_14_5,1,534000000,1416000,6929490000.0,13255100000.0,40,4646090.0,12.0,78.0,78.0,4979490000.0,4979490000.0
random_copy_14_5,1,534000000,1608000,8039800000.0,15730500000.0,126,7874880.0,38.0,201.0,201.0,4989340000.0,4989340000.0
random_copy_14_5,1,534000000,1800000,9102920000.0,17800000000.0,51,6076970.0,22.0,113.0,113.0,4989560000.0,4989560000.0
random_copy_14_5,1,534000000,2016000,10006500000.0,19718600000.0,126,2909150.0,43.0,140.0,140.0,4987180000.0,4987180000.0
random_copy_14_5,1,534000000,2208000,11114600000.0,23989800000.0,59,11740200.0,15.0,109.0,109.0,4986810000.0,4986810000.0
random_copy_14_5,1,534000000,2352000,11622700000.0,25192000000.0,129,3479130.0,12.0,57.0,57.0,5000990000.0,5000990000.0
random_copy_14_5,1,1320000000,408000,1967220000.0,3844330000.0,54,1415010.0,18.0,109.0,109.0,4984100000.0,4984100000.0
random_copy_14_5,1,1320000000,600000,2955240000.0,5842470000.0,123,1964930.0,7.0,90.0,90.0,4986710000.0,4986710000.0
random_copy_14_5,1,1320000000,816000,3868670000.0,7522610000.0,55,1397420.0,48.0,53.0,53.0,5001800000.0,5001800000.0
random_copy_14_5,1,1320000000,1008000,4813740000.0,9141330000.0,129,3602500.0,37.0,75.0,75.0,5000140000.0,5000140000.0
random_copy_14_5,1,1320000000,1200000,5727860000.0,11673900000.0,54,3271140.0,52.0,87.0,87.0,4985770000.0,4985770000.0
random_copy_14_5,1,1320000000,1416000,6957880000.0,14131400000.0,51,2192050.0,26.0,134.0,134.0,4999740000.0,4999740000.0
random_copy_14_5,1,1320000000,1608000,8032140000.0,15497000000.0,51,5346760.0,16.0,36.0,36.0,4984110000.0,4984110000.0
random_copy_14_5,1,1320000000,1800000,9124470000.0,17711500000.0,135,6044470.0,23.0,37.0,37.0,5001940000.0,5001940000.0
random_copy_14_5,1,1320000000,2016000,10033000000.0,19502900000.0,51,4859180.0,48.0,86.0,86.0,5002310000.0,5002310000.0
random_copy_14_5,1,1320000000,2208000,11086000000.0,21337800000.0,66,4698790.0,38.0,77.0,77.0,4975500000.0,4975500000.0
random_copy_14_5,1,1320000000,2352000,11590300000.0,22699800000.0,64,5520940.0,37.0,49.0,49.0,4989230000.0,4989230000.0
random_copy_14_5,1,1968000000,408000,1966030000.0,3783250000.0,120,1429610.0,10.0,25.0,25.0,4980910000.0,4980910000.0
random_copy_14_5,1,1968000000,600000,2957960000.0,5629920000.0,51,2262330.0,16.0,59.0,59.0,4991140000.0,4991140000.0
