benchmark,cluster,ddrfreq,cpufreq,inst_retired,cpu_cycles,l1d_cache_refill,l2d_cache_rd,l2d_cache_refill,l3d_cache_rd,l3d_cache_refill,time_run,time_enabled
random_copy_20_5,1,534000000,1800000,7568780000.0,9048900000.0,246332000.0,372048000.0,171545000.0,481195000.0,132929000.0,4987170000.0,4987170000.0
random_copy_20_5,1,534000000,2016000,7999400000.0,9947140000.0,260246000.0,393144000.0,180009000.0,511437000.0,141700000.0,4987750000.0,4987750000.0
random_copy_20_5,1,534000000,2208000,7943070000.0,11050700000.0,258737000.0,390211000.0,179521000.0,504748000.0,141506000.0,4985360000.0,4985360000.0
random_copy_20_5,1,534000000,2352000,8043140000.0,11520600000.0,262177000.0,395093000.0,184141000.0,511836000.0,142129000.0,4985840000.0,4985840000.0
random_copy_20_5,1,1320000000,408000,3608470000.0,1962320000.0,115981000.0,177420000.0,68090000.0,230962000.0,69017300.0,4984540000.0,4984540000.0
random_copy_20_5,1,1320000000,600000,5076820000.0,2937260000.0,163859000.0,249650000.0,103636000.0,324653000.0,93091500.0,4969530000.0,4969530000.0
random_copy_20_5,1,1320000000,816000,6415120000.0,3848660000.0,207165000.0,315458000.0,132991000.0,409363000.0,116171000.0,4986030000.0,4986030000.0
random_copy_20_5,1,1320000000,1008000,7589960000.0,4804990000.0,245003000.0,373234000.0,153430000.0,483691000.0,137382000.0,4999970000.0,4999970000.0
random_copy_20_5,1,1320000000,1200000,8479630000.0,5702690000.0,274196000.0,416901000.0,179099000.0,539677000.0,151627000.0,4973890000.0,4973890000.0
random_copy_20_5,1,1320000000,1416000,9645820000.0,6919140000.0,312518000.0,474338000.0,212178000.0,615504000.0,173842000.0,4985250000.0,4985250000.0
random_copy_20_5,1,1320000000,1608000,10543600000.0,8001670000.0,341992000.0,518471000.0,235613000.0,673131000.0,190108000.0,4981010000.0,4981010000.0
random_copy_20_5,1,1320000000,1800000,11302600000.0,9049940000.0,367277000.0,555806000.0,254947000.0,720313000.0,205924000.0,4983320000.0,4983320000.0
random_copy_20_5,1,1320000000,2016000,11934600000.0,9977320000.0,388100000.0,586886000.0,268807000.0,760092000.0,216779000.0,5001170000.0,5001170000.0
random_copy_20_5,1,1320000000,2208000,12544100000.0,11054400000.0,407977000.0,616852000.0,283932000.0,799538000.0,229141000.0,4988050000.0,4988050000.0
random_copy_20_5,1,1320000000,2352000,12675800000.0,11513800000.0,412421000.0,623279000.0,290115000.0,808802000.0,239394000.0,4985400000.0,4985400000.0
random_copy_20_5,1,1968000000,408000,3332150000.0,1964290000.0,107139000.0,163854000.0,62391700.0,212344000.0,65641000.0,4988610000.0,4988610000.0
random_copy_20_5,1,1968000000,600000,5334290000.0,2955730000.0,171917000.0,262285000.0,101414000.0,340662000.0,102627000.0,5000350000.0,5000350000.0
random_copy_20_5,1,1968000000,816000,6289200000.0,3848520000.0,203258000.0,309257000.0,129297000.0,403123000.0,124207000.0,4985260000.0,4985260000.0
random_copy_20_5,1,1968000000,1008000,7567960000.0,4783940000.0,244587000.0,372153000.0,152647000.0,482084000.0,147388000.0,4977410000.0,4977410000.0
random_copy_20_5,1,1968000000,1200000,8234160000.0,5714370000.0,266732000.0,404912000.0,176319000.0,525465000.0,159480000.0,4984550000.0,4984550000.0
random_copy_20_5,1,1968000000,1416000,9469880000.0,6940780000.0,307086000.0,465593000.0,201583000.0,603787000.0,183259000.0,5000270000.0,5000270000.0
random_copy_20_5,1,1968000000,1608000,10095400000.0,8009240000.0,328202000.0,496425000.0,225208000.0,643902000.0,195501000.0,4986390000.0,4986390000.0
random_copy_20_5,1,1968000000,1800000,11095300000.0,9052210000.0,360651000.0,545513000.0,247996000.0,708912000.0,212052000.0,4985480000.0,4985480000.0
random_copy_20_5,1,1968000000,2016000,11783700000.0,9941870000.0,382777000.0,579435000.0,264354000.0,754144000.0,220387000.0,4984490000.0,4984490000.0
random_copy_20_5,1,1968000000,2208000,12502100000.0,11077000000.0,406747000.0,614771000.0,280887000.0,799173000.0,228343000.0,5000680000.0,5000680000.0
random_copy_20_5,1,1968000000,2352000,12304400000.0,11542600000.0,400383000.0,605022000.0,279996000.0,783166000.0,225846000.0,4999350000.0,4999350000.0
random_copy_20_5,1,2400000000,408000,3701850000.0,1961970000.0,118932000.0,182005000.0,68065000.0,236634000.0,72300000.0,4980840000.0,4980840000.0
random_copy_20_5,1,2400000000,600000,5111520000.0,2936790000.0,164619000.0,251339000.0,101649000.0,325303000.0,96421700.0,4966180000.0,4966180000.0
random_copy_20_5,1,2400000000,816000,6658180000.0,3845880000.0,214683000.0,327401000.0,131429000.0,423191000.0,124255000.0,4980010000.0,4980010000.0
random_copy_20_5,1,2400000000,1008000,7719850000.0,4792760000.0,249366000.0,379625000.0,151622000.0,495738000.0,147071000.0,4984750000.0,4984750000.0
random_copy_20_5,1,2400000000,1200000,8559750000.0,5705020000.0,276931000.0,420923000.0,178802000.0,547234000.0,163814000.0,4973520000.0,4973520000.0
random_copy_20_5,1,2400000000,1416000,10093600000.0,6921970000.0,327046000.0,496351000.0,216994000.0,646729000.0,189982000.0,4984540000.0,4984540000.0
random_copy_20_5,1,2400000000,1608000,10766700000.0,8001440000.0,349265000.0,529453000.0,237783000.0,686029000.0,202244000.0,4980120000.0,4980120000.0
random_copy_20_5,1,2400000000,1800000,11519800000.0,9057590000.0,374157000.0,566458000.0,261475000.0,735008000.0,214352000.0,4989980000.0,4989980000.0
random_copy_20_5,1,2400000000,2016000,12342100000.0,9954770000.0,401168000.0,606916000.0,276526000.0,785924000.0,228996000.0,4991920000.0,4991920000.0
random_copy_20_5,1,2400000000,2208000,13301200000.0,11045600000.0,432302000.0,654084000.0,298831000.0,851726000.0,242348000.0,4988070000.0,4988070000.0
random_copy_20_5,1,2400000000,2352000,13401500000.0,11542100000.0,435640000.0,658997000.0,305234000.0,853823000.0,239168000.0,5001880000.0,5001880000.0
random_copy_21_11,0,534000000,408000,1252770000.0,1948900000.0,54258900.0,58971400.0,39514500.0,39514400.0,208.0,4985370000.0,4985370000.0
random_copy_21_11,0,534000000,600000,1880470000.0,2930450000.0,81596000.0,88665400.0,59418000.0,59417900.0,91.0,4976620000.0,4976620000.0
random_copy_21_11,0,534000000,816000,2523470000.0,3924340000.0,109549000.0,119193000.0,80048200.0,80048200.0,542.0,4970990000.0,4970990000.0
random_copy_21_11,0,534000000,1008000,3140170000.0,4894810000.0,136253000.0,148282000.0,98521700.0,98521700.0,334.0,4978010000.0,4978010000.0
random_copy_21_11,0,534000000,1200000,3863420000.0,6035810000.0,168618000.0,183258000.0,122429000.0,122429000.0,103.0,4991090000.0,4991090000.0
random_copy_21_11,0,534000000,1416000,4451140000.0,6955490000.0,193539000.0,210510000.0,140537000.0,140537000.0,104.0,4985900000.0,4985900000.0
random_copy_21_11,0,534000000,1608000,5122450000.0,8005280000.0,222207000.0,241861000.0,161572000.0,161572000.0,81.0,4990350000.0,4990350000.0
random_copy_21_11,0,534000000,1800000,5758950000.0,8979020000.0,249158000.0,270873000.0,181048000.0,181048000.0,185.0,4989140000.0,4989140000.0
random_copy_21_11,0,1320000000,408000,1250460000.0,1945770000.0,54213900.0,58970500.0,39727500.0,39727500.0,862.0,4978520000.0,4978520000.0
random_copy_21_11,0,1320000000,600000,1885440000.0,2929380000.0,81866500.0,89130500.0,59200000.0,59200000.0,229.0,4975530000.0,4975530000.0
random_copy_21_11,0,1320000000,816000,2530340000.0,3940450000.0,109482000.0,119137000.0,79641200.0,79641200.0,143.0,4990280000.0,4990280000.0
random_copy_21_11,0,1320000000,1008000,3140460000.0,4898990000.0,135819000.0,147825000.0,99145100.0,99145100.0,142.0,4980530000.0,4980530000.0
random_copy_21_11,0,1320000000,1200000,3864690000.0,6035270000.0,167706000.0,182440000.0,122344000.0,122344000.0,171.0,4990440000.0,4990440000.0
random_copy_21_11,0,1320000000,1416000,4446900000.0,6957990000.0,193145000.0,210279000.0,139703000.0,139703000.0,314.0,4987410000.0,4987410000.0
random_copy_21_11,0,1320000000,1608000,5135240000.0,8002340000.0,222619000.0,242258000.0,161666000.0,161666000.0,270.0,4988610000.0,4988610000.0
random_copy_21_11,0,1320000000,1800000,5763820000.0,8978770000.0,250816000.0,272788000.0,180215000.0,180215000.0,212.0,4988790000.0,4988790000.0
random_copy_21_11,0,1968000000,408000,1253220000.0,1948890000.0,54381600.0,59181000.0,39693500.0,39693500.0,103.0,4983750000.0,4983750000.0
random_copy_21_11,0,1968000000,600000,1886170000.0,2933280000.0,81834600.0,88926100.0,59711500.0,59711500.0,179.0,4980680000.0,4980680000.0
random_copy_21_11,0,1968000000,816000,2530650000.0,3931230000.0,109832000.0,119670000.0,79703600.0,79703600.0,116.0,4977960000.0,4977960000.0
random_copy_21_11,0,1968000000,1008000,3143720000.0,4896910000.0,136328000.0,148195000.0,99833700.0,99833700.0,609.0,4979090000.0,4979090000.0
random_copy_21_11,0,1968000000,1200000,3862170000.0,6024520000.0,167566000.0,182056000.0,120945000.0,120945000.0,154.0,4981130000.0,4981130000.0
random_copy_21_11,0,1968000000,1416000,4432580000.0,6945420000.0,192277000.0,209347000.0,139177000.0,139177000.0,78.0,4977170000.0,4977170000.0
random_copy_21_11,0,1968000000,1608000,5129710000.0,7988480000.0,222426000.0,241915000.0,161277000.0,161277000.0,190.0,4979410000.0,4979410000.0
random_copy_21_11,0,1968000000,1800000,5763040000.0,8975080000.0,249789000.0,272407000.0,179022000.0,179022000.0,122.0,4986280000.0,4986280000.0
random_copy_21_11,0,2400000000,408000,1252360000.0,1947980000.0,54319900.0,59218800.0,39601600.0,39601600.0,480.0,4982240000.0,4982240000.0
random_copy_21_11,0,2400000000,600000,1885360000.0,2932020000.0,81915400.0,89112700.0,59675100.0,59675100.0,327.0,4978550000.0,4978550000.0
random_copy_21_11,0,2400000000,816000,2530950000.0,3936040000.0,109475000.0,119084000.0,80488600.0,80488600.0,177.0,4984970000.0,4984970000.0
random_copy_21_11,0,2400000000,1008000,3143430000.0,4896140000.0,136057000.0,147938000.0,99302800.0,99302800.0,153.0,4979000000.0,4979000000.0
random_copy_21_11,0,2400000000,1200000,3868880000.0,6030740000.0,167795000.0,182618000.0,122035000.0,122035000.0,143.0,4987810000.0,4987810000.0
random_copy_21_11,0,2400000000,1416000,4457570000.0,6958240000.0,193658000.0,210650000.0,139455000.0,139455000.0,115.0,4987850000.0,4987850000.0
random_copy_21_11,0,2400000000,1608000,5128120000.0,7988630000.0,221964000.0,241596000.0,160770000.0,160770000.0,585.0,4980940000.0,4980940000.0
random_copy_21_11,0,2400000000,1800000,5740950000.0,8952390000.0,248929000.0,270760000.0,180100000.0,180100000.0,119.0,4974480000.0,4974480000.0
random_copy_21_11,1,534000000,408000,2464490000.0,1966460000.0,96776100.0,139636000.0,2876100.0,2876790.0,379.0,4985280000.0,4985280000.0
random_copy_21_11,1,534000000,600000,3720100000.0,2955030000.0,146117000.0,211254000.0,4248580.0,4249190.0,351.0,4988190000.0,4988190000.0
random_copy_21_11,1,534000000,816000,5848710000.0,3860250000.0,229756000.0,332887000.0,4699100.0,4699740.0,430.0,4991640000.0,4991640000.0
random_copy_21_11,1,534000000,1008000,6669160000.0,4792430000.0,261948000.0,378933000.0,5281080.0,5281500.0,334.0,4979000000.0,4979000000.0
random_copy_21_11,1,534000000,1200000,7197510000.0,5729150000.0,282635000.0,407772000.0,8079140.0,8079690.0,485.0,4988510000.0,4988510000.0
random_copy_21_11,1,534000000,1416000,9241930000.0,6924670000.0,362990000.0,524032000.0,7544890.0,7545310.0,447.0,4977370000.0,4977370000.0
random_copy_21_11,1,534000000,1608000,11955700000.0,8037000000.0,469472000.0,678607000.0,12350000.0,12351100.0,470.0,4990050000.0,4990050000.0
random_copy_21_11,1,534000000,1800000,12555400000.0,9093080000.0,493007000.0,713614000.0,11849700.0,11850500.0,557.0,4989170000.0,4989170000.0
random_copy_21_11,1,534000000,2016000,13761700000.0,9995570000.0,540659000.0,779850000.0,15076800.0,15077300.0,365.0,4988680000.0,4988680000.0
random_copy_21_11,1,534000000,2208000,14586900000.0,11104000000.0,572793000.0,828635000.0,11606300.0,11606800.0,627.0,4988820000.0,4988820000.0
random_copy_21_11,1,534000000,2352000,14389800000.0,11574300000.0,565196000.0,820004000.0,15593900.0,15594400.0,424.0,4986870000.0,4986870000.0
random_copy_21_11,1,1320000000,408000,2856530000.0,1971160000.0,112197000.0,162390000.0,2891970.0,2892860.0,602.0,4996890000.0,4996890000.0
random_copy_21_11,1,1320000000,600000,3754880000.0,2954090000.0,147484000.0,213492000.0,3284650.0,3285110.0,368.0,4986810000.0,4986810000.0
random_copy_21_11,1,1320000000,816000,5904850000.0,3868300000.0,231928000.0,335140000.0,5226200.0,5227390.0,785.0,5002840000.0,5002840000.0
random_copy_21_11,1,1320000000,1008000,6042130000.0,4792100000.0,237318000.0,343309000.0,5824050.0,5824580.0,504.0,4978310000.0,4978310000.0
random_copy_21_11,1,1320000000,1200000,7600250000.0,5726610000.0,298480000.0,430861000.0,7992700.0,7993350.0,416.0,4985930000.0,4985930000.0
random_copy_21_11,1,1320000000,1416000,9540220000.0,6940830000.0,374806000.0,540714000.0,10513400.0,10514000.0,416.0,4989830000.0,4989830000.0
random_copy_21_11,1,1320000000,1608000,11174800000.0,8023900000.0,438910000.0,632843000.0,14654000.0,14654500.0,329.0,4982580000.0,4982580000.0
random_copy_21_11,1,1320000000,1800000,11690000000.0,9090750000.0,459126000.0,663914000.0,15482800.0,15483300.0,325.0,4988230000.0,4988230000.0
random_copy_21_11,1,1320000000,2016000,14392900000.0,9991410000.0,565315000.0,816225000.0,17790400.0,17790900.0,374.0,4988620000.0,4988620000.0
random_copy_21_11,1,1320000000,2208000,14797900000.0,11098500000.0,581225000.0,839290000.0,15758300.0,15758900.0,577.0,4989290000.0,4989290000.0
random_copy_21_11,1,1320000000,2352000,15507900000.0,11569900000.0,608953000.0,880431000.0,11692200.0,11692900.0,493.0,4988870000.0,4988870000.0
random_copy_21_11,1,1968000000,408000,2624100000.0,1963270000.0,103044000.0,149256000.0,2694430.0,2694870.0,250.0,4976540000.0,4976540000.0
random_copy_21_11,1,1968000000,600000,4135520000.0,2948170000.0,162434000.0,234860000.0,3313890.0,3314590.0,239.0,4976900000.0,4976900000.0
random_copy_21_11,1,1968000000,816000,5345330000.0,3851640000.0,209912000.0,304188000.0,3894620.0,3895060.0,313.0,4981070000.0,4981070000.0
random_copy_21_11,1,1968000000,1008000,6972320000.0,4799490000.0,273853000.0,395981000.0,8188380.0,8188930.0,449.0,4986720000.0,4986720000.0
random_copy_21_11,1,1968000000,1200000,7134680000.0,5718270000.0,280230000.0,405396000.0,8044110.0,8044740.0,494.0,4979250000.0,4979250000.0
random_copy_21_11,1,1968000000,1416000,9776600000.0,6958260000.0,384000000.0,553474000.0,10892500.0,10893300.0,564.0,5002840000.0,5002840000.0
random_copy_21_11,1,1968000000,1608000,10088500000.0,8035020000.0,396250000.0,573105000.0,9849920.0,9850520.0,307.0,4989630000.0,4989630000.0
random_copy_21_11,1,1968000000,1800000,12854100000.0,9082740000.0,504875000.0,727449000.0,11164200.0,11164900.0,293.0,4984710000.0,4984710000.0
random_copy_21_11,1,1968000000,2016000,13868800000.0,9995770000.0,544631000.0,786243000.0,15708100.0,15709000.0,580.0,4990340000.0,4990340000.0
random_copy_21_11,1,1968000000,2208000,15963100000.0,11089000000.0,626831000.0,905567000.0,15192600.0,15193200.0,707.0,4985220000.0,4985220000.0
random_copy_21_11,1,1968000000,2352000,15908100000.0,11535000000.0,624675000.0,904447000.0,12908200.0,12908800.0,560.0,4974250000.0,4974250000.0
random_copy_21_11,1,2400000000,408000,2970320000.0,1965430000.0,116666000.0,169004000.0,2600380.0,2600840.0,348.0,4982510000.0,4982510000.0
random_copy_21_11,1,2400000000,600000,4077310000.0,2948690000.0,160148000.0,232182000.0,4642310.0,4642830.0,321.0,4977520000.0,4977520000.0
random_copy_21_11,1,2400000000,816000,5215520000.0,3851160000.0,204852000.0,296070000.0,6947330.0,6947720.0,344.0,4979760000.0,4979760000.0
random_copy_21_11,1,2400000000,1008000,6017540000.0,4792510000.0,236290000.0,341877000.0,5880360.0,5881580.0,461.0,4978500000.0,4978500000.0
random_copy_21_11,1,2400000000,1200000,7221230000.0,5728560000.0,283632000.0,409383000.0,9922880.0,9923550.0,383.0,4988160000.0,4988160000.0
random_copy_21_11,1,2400000000,1416000,9487460000.0,6943420000.0,372550000.0,539361000.0,8297810.0,8298410.0,399.0,4990960000.0,4990960000.0
random_copy_21_11,1,2400000000,1608000,10133800000.0,8035230000.0,398025000.0,575123000.0,10928800.0,10929400.0,350.0,4989100000.0,4989100000.0
random_copy_21_11,1,2400000000,1800000,14064800000.0,9085050000.0,552430000.0,798757000.0,11506500.0,11507000.0,276.0,4986370000.0,4986370000.0
random_copy_21_11,1,2400000000,2016000,13471500000.0,9992040000.0,529128000.0,765729000.0,14377800.0,14378300.0,419.0,4989020000.0,4989020000.0
random_copy_21_11,1,2400000000,2208000,14214300000.0,11098800000.0,558303000.0,805778000.0,13707300.0,13707900.0,605.0,4989480000.0,4989480000.0
random_copy_21_11,1,2400000000,2352000,14465500000.0,11568800000.0,568036000.0,823690000.0,15148200.0,15148700.0,400.0,4988770000.0,4988770000.0
random_copy_26_23,0,534000000,408000,429755000.0,1846540000.0,26248300.0,35140300.0,31740400.0,31740400.0,17065800.0,4981500000.0,4981500000.0
random_copy_26_23,0,534000000,600000,572077000.0,2930000000.0,34970100.0,46778700.0,42226200.0,42226200.0,22758600.0,4979890000.0,4979890000.0
random_copy_26_23,0,534000000,816000,657906000.0,3927720000.0,40049200.0,53569600.0,48549000.0,48549000.0,26126400.0,4979740000.0,4979740000.0
random_copy_26_23,0,534000000,1008000,717845000.0,4896720000.0,43705800.0,58457600.0,52941000.0,52941000.0,28507200.0,4983370000.0,4983370000.0
random_copy_26_23,0,534000000,1200000,770309000.0,6021830000.0,46993300.0,62810200.0,56814900.0,56814900.0,30587700.0,4984200000.0,4984200000.0
random_copy_26_23,0,534000000,1416000,801722000.0,6946800000.0,48965300.0,65544500.0,59109200.0,59109200.0,31893600.0,4979520000.0,4979520000.0
random_copy_26_23,0,534000000,1608000,832056000.0,7991140000.0,51015800.0,68352700.0,61346300.0,61346300.0,33073800.0,4984780000.0,4984780000.0
random_copy_26_23,0,534000000,1800000,853421000.0,8954370000.0,52014000.0,69520100.0,62921600.0,62921600.0,33931600.0,4977620000.0,4977620000.0
random_copy_26_23,0,1320000000,408000,532581000.0,1861040000.0,32491400.0,43468000.0,39316800.0,39316800.0,21163500.0,4970960000.0,4970960000.0
random_copy_26_23,0,1320000000,600000,744085000.0,2925920000.0,45405800.0,60723300.0,54903100.0,54903100.0,29549800.0,4975910000.0,4975910000.0
random_copy_26_23,0,1320000000,816000,897626000.0,3925770000.0,54747300.0,73249100.0,66222900.0,66222900.0,35643500.0,4978170000.0,4978170000.0
random_copy_26_23,0,1320000000,1008000,1015720000.0,4889430000.0,62009600.0,82907700.0,74924400.0,74924400.0,40334800.0,4977320000.0,4977320000.0
random_copy_26_23,0,1320000000,1200000,1131370000.0,6019910000.0,68853900.0,92121000.0,83356800.0,83356800.0,44922500.0,4983840000.0,4983840000.0
random_copy_26_23,0,1320000000,1416000,1204170000.0,6936030000.0,73719600.0,98685700.0,88726500.0,88726500.0,47814000.0,4978010000.0,4978010000.0
random_copy_26_23,0,1320000000,1608000,1279070000.0,7981740000.0,78472300.0,104995000.0,94245400.0,94245400.0,50786700.0,4983720000.0,4983720000.0
random_copy_26_23,0,1320000000,1800000,1339470000.0,8957320000.0,81741400.0,109314000.0,98664700.0,98664700.0,53192900.0,4984780000.0,4984780000.0
